file_name, width, height,id,xmin,ymin,xmax,ymax,class,text_label
000000164325.jpg,640,480,164325,101.62,355.92,216.86,547.6800000000001,4,backpack
000000164325.jpg,640,480,164325,20.12,472.89,119.03,613.12,4,backpack
000000164325.jpg,640,480,164325,404.62,315.24,480.0,457.34,4,backpack
000000164325.jpg,640,480,164325,118.25,327.84,165.88,383.19,4,backpack
000000164325.jpg,640,480,164325,373.69,289.49,478.21,635.97,4,backpack
000000164357.jpg,426,640,164357,94.53,121.22,214.9,251.81,4,backpack
000000164357.jpg,426,640,164357,95.28,75.12,508.4500000000001,399.43,4,backpack
000000164357.jpg,426,640,164357,359.89,60.19,475.83,167.92000000000002,4,backpack
000000164357.jpg,426,640,164357,15.54,0.0,114.88,280.12,4,backpack
000000164423.jpg,480,640,164423,0.0,32.74,396.82,480.0,4,backpack
000000164423.jpg,480,640,164423,288.55,207.72,400.34,264.34,4,backpack
000000164423.jpg,480,640,164423,281.72,6.23,638.19,467.81,4,backpack
000000164423.jpg,480,640,164423,101.86,174.82,180.74,278.58,4,backpack
000000164491.jpg,480,640,164491,441.53,184.49,515.3499999999999,282.52,4,backpack
000000164491.jpg,480,640,164491,390.47,130.52,513.44,404.49,4,backpack
000000164491.jpg,480,640,164491,96.0,372.13,640.0,474.61,4,backpack
000000164598.jpg,480,640,164598,467.93,223.65,547.63,279.93,4,backpack
000000164598.jpg,480,640,164598,495.71,8.48,521.11,93.66,4,backpack
000000164598.jpg,480,640,164598,382.28,38.21,409.04,78.59,4,backpack
000000164598.jpg,480,640,164598,421.15,9.75,440.95,85.62,4,backpack
000000164598.jpg,480,640,164598,372.59,13.43,394.22,74.66,4,backpack
000000164598.jpg,480,640,164598,361.7,360.73,412.12,437.33,4,backpack
000000164598.jpg,480,640,164598,336.47,44.53,375.43,160.22,4,backpack
000000164598.jpg,480,640,164598,244.88,34.34,273.17,139.10000000000002,4,backpack
000000164598.jpg,480,640,164598,17.47,135.19,74.36,170.53,4,backpack
000000164598.jpg,480,640,164598,295.45,25.38,318.26,100.66,4,backpack
000000164598.jpg,480,640,164598,216.76,210.87,270.25,426.99,4,backpack
000000164598.jpg,480,640,164598,121.59,17.59,141.23000000000002,57.0,4,backpack
000000164598.jpg,480,640,164598,99.2,17.34,121.72,53.260000000000005,4,backpack
000000164598.jpg,480,640,164598,404.6,151.64,470.16,322.25,4,backpack
000000164598.jpg,480,640,164598,257.69,144.07,316.98,257.92,4,backpack
000000164598.jpg,480,640,164598,66.53,275.53,86.0,294.36,4,backpack
000000164598.jpg,480,640,164598,536.73,144.12,606.19,316.69,4,backpack
000000164598.jpg,480,640,164598,109.83,122.5,171.72,168.09,4,backpack
000000164598.jpg,480,640,164598,436.83,65.15,457.87,94.44,4,backpack
000000164598.jpg,480,640,164598,623.05,138.92,632.51,153.67999999999998,4,backpack
000000164598.jpg,480,640,164598,190.28,201.95,274.47,255.6,4,backpack
000000164598.jpg,480,640,164598,418.43,327.42,484.81,400.88,4,backpack
000000164598.jpg,480,640,164598,316.72,108.96,345.44000000000005,143.98,4,backpack
000000164598.jpg,480,640,164598,88.07,195.85,116.49,221.68,4,backpack
000000164598.jpg,480,640,164598,412.64,247.83,463.98,283.77,4,backpack
000000164598.jpg,480,640,164598,131.63,93.8,148.4,126.15,4,backpack
000000164598.jpg,480,640,164598,79.13,270.25,158.12,380.56,4,backpack
000000164598.jpg,480,640,164598,281.25,252.06,332.67,336.06,4,backpack
000000164598.jpg,480,640,164598,1.03,237.42,49.55,290.06,4,backpack
000000164598.jpg,480,640,164598,6.0,0.0,639.0,439.0,4,backpack
000000164683.jpg,426,640,164683,406.01,207.12,618.36,338.74,4,backpack
000000164683.jpg,426,640,164683,115.54,178.76,134.33,207.17,4,backpack
000000164683.jpg,426,640,164683,198.03,184.66,211.24,190.67,4,backpack
000000164683.jpg,426,640,164683,233.38,183.31,248.51,211.94,4,backpack
000000164683.jpg,426,640,164683,220.22,188.35,240.5,228.34,4,backpack
000000164683.jpg,426,640,164683,359.81,194.14,372.37,208.62,4,backpack
000000164683.jpg,426,640,164683,446.46,172.99,467.13,198.68,4,backpack
000000164683.jpg,426,640,164683,194.9,175.42,216.84,205.89,4,backpack
000000164683.jpg,426,640,164683,133.02,177.85,162.82000000000002,197.17,4,backpack
000000164683.jpg,426,640,164683,438.92,255.89,481.2000000000001,366.88,4,backpack
000000164683.jpg,426,640,164683,184.0,183.22,213.83,207.44,4,backpack
000000164683.jpg,426,640,164683,130.63,193.45,165.55,214.53,4,backpack
000000164683.jpg,426,640,164683,69.95,212.58,129.72,310.39,4,backpack
000000164683.jpg,426,640,164683,319.19,208.89,404.04,314.66,4,backpack
000000164683.jpg,426,640,164683,546.44,185.17,571.12,207.98,4,backpack
000000164683.jpg,426,640,164683,258.02,179.3,276.13,233.18,4,backpack
000000164683.jpg,426,640,164683,129.29,248.13,171.41,345.94,4,backpack
000000164683.jpg,426,640,164683,377.89,199.49,391.15,208.47,4,backpack
000000164683.jpg,426,640,164683,178.57,194.74,221.32,211.44,4,backpack
000000164683.jpg,426,640,164683,118.1,211.78,197.43,319.32,4,backpack
000000164683.jpg,426,640,164683,79.34,306.01,118.9,345.57,4,backpack
000000164683.jpg,426,640,164683,103.08,182.78,120.07,209.27,4,backpack
000000164683.jpg,426,640,164683,182.07,210.15,289.85,309.59000000000003,4,backpack
000000164683.jpg,426,640,164683,534.59,184.05,553.24,240.34,4,backpack
000000164683.jpg,426,640,164683,81.38,197.48,129.31,215.19,4,backpack
000000164683.jpg,426,640,164683,456.52,196.35,478.24,214.33,4,backpack
000000164683.jpg,426,640,164683,489.32,188.81,534.38,210.66,4,backpack
000000164683.jpg,426,640,164683,80.0,175.0,639.0,232.0,4,backpack
000000164691.jpg,375,500,164691,92.05,94.02,159.68,152.78,4,backpack
000000164691.jpg,375,500,164691,18.51,0.97,271.75,32.14,4,backpack
000000164691.jpg,375,500,164691,53.09,238.66,88.65,303.71,4,backpack
000000164691.jpg,375,500,164691,325.61,198.7,492.12,373.63,4,backpack
000000164691.jpg,375,500,164691,98.82,166.81,217.91,274.07,4,backpack
000000164691.jpg,375,500,164691,292.6,171.52,370.8,254.76,4,backpack
000000164691.jpg,375,500,164691,215.15,106.76,226.63,130.82,4,backpack
000000164691.jpg,375,500,164691,71.4,267.07,88.94,283.34,4,backpack
000000164779.jpg,419,640,164779,352.15,126.17,624.26,301.3,4,backpack
000000164779.jpg,419,640,164779,212.47,209.58,243.84,250.95,4,backpack
000000164779.jpg,419,640,164779,361.12,195.99,376.02,222.48,4,backpack
000000164779.jpg,419,640,164779,618.24,199.97,640.0,239.31,4,backpack
000000164780.jpg,480,640,164780,262.13,0.0,353.22,51.15,4,backpack
000000164780.jpg,480,640,164780,1.08,100.0,398.92,472.97,4,backpack
000000164780.jpg,480,640,164780,221.89,101.32,386.04,281.32,4,backpack
000000164780.jpg,480,640,164780,0.0,0.9,263.19,467.96,4,backpack
000000164780.jpg,480,640,164780,223.86,105.47,383.14,281.97,4,backpack
000000164780.jpg,480,640,164780,505.97,0.0,639.37,243.46,4,backpack
000000164780.jpg,480,640,164780,190.19,0.9,353.48,405.89,4,backpack
000000164842.jpg,453,640,164842,21.07,134.91,36.17,144.35,4,backpack
000000164842.jpg,453,640,164842,262.36,116.11,313.64,134.34,4,backpack
000000164842.jpg,453,640,164842,340.93,79.74,362.61,122.78,4,backpack
000000164842.jpg,453,640,164842,588.39,98.74,635.22,245.33,4,backpack
000000164842.jpg,453,640,164842,199.0,106.59,261.3,129.16,4,backpack
000000164842.jpg,453,640,164842,526.47,73.31,575.32,164.73000000000002,4,backpack
000000164842.jpg,453,640,164842,310.54,126.29,346.21000000000004,183.59,4,backpack
000000164842.jpg,453,640,164842,0.89,78.65,18.43,103.71,4,backpack
000000164842.jpg,453,640,164842,351.31,86.75,494.43,231.55,4,backpack
000000164842.jpg,453,640,164842,401.05,77.28,441.4,100.79,4,backpack
000000164842.jpg,453,640,164842,73.71,82.84,103.22,109.73,4,backpack
000000164842.jpg,453,640,164842,288.46,80.34,345.34,205.27,4,backpack
000000164842.jpg,453,640,164842,2.75,72.11,35.53,142.12,4,backpack
000000164842.jpg,453,640,164842,65.72,63.56,98.14,152.62,4,backpack
000000164842.jpg,453,640,164842,363.3,56.98,384.64,129.19,4,backpack
000000164842.jpg,453,640,164842,489.71,68.72,539.76,228.16,4,backpack
000000164842.jpg,453,640,164842,449.96,210.71,517.31,251.92,4,backpack
000000168053.jpg,480,640,168053,1.08,76.36,432.65,480.0,3,bear
000000170295.jpg,480,640,170295,81.76,86.48,464.95,447.4,3,bear
000000172036.jpg,480,640,172036,130.21,76.0,412.39,378.37,3,bear
000000172057.jpg,480,640,172057,81.98,390.4,125.04,456.46,5,umbrella
000000172057.jpg,480,640,172057,21.68,393.36,78.45,463.55,5,umbrella
000000172057.jpg,480,640,172057,110.31,389.06,162.71,457.85,5,umbrella
000000172057.jpg,480,640,172057,304.33,322.64,328.35,381.39,5,umbrella
000000172057.jpg,480,640,172057,143.93,376.33,162.18,386.43,5,umbrella
000000172057.jpg,480,640,172057,362.62,309.62,395.01,402.58,5,umbrella
000000172057.jpg,480,640,172057,411.98,204.86,448.08,249.68,5,umbrella
000000172057.jpg,480,640,172057,285.53,233.73,304.29,250.66,5,umbrella
000000172057.jpg,480,640,172057,1.08,206.09,238.38,283.76,5,umbrella
000000172057.jpg,480,640,172057,218.3,375.27,259.5,403.15,5,umbrella
000000172057.jpg,480,640,172057,385.96,325.21,401.66,363.91,5,umbrella
000000172057.jpg,480,640,172057,225.0,309.1,249.87,375.44000000000005,5,umbrella
000000172057.jpg,480,640,172057,177.95,386.15,226.91,455.09,5,umbrella
000000172057.jpg,480,640,172057,182.02,374.16,189.79,378.5,5,umbrella
000000172057.jpg,480,640,172057,204.62,373.47,227.38,379.24,5,umbrella
000000172057.jpg,480,640,172057,157.31,389.02,248.64,432.96,5,umbrella
000000172057.jpg,480,640,172057,253.24,228.66,288.4,248.91,5,umbrella
000000172057.jpg,480,640,172057,353.92,227.71,382.26,249.2,5,umbrella
000000172057.jpg,480,640,172057,182.68,376.54,194.5,391.94,5,umbrella
000000172057.jpg,480,640,172057,162.71,374.68,174.79000000000002,388.89,5,umbrella
000000172057.jpg,480,640,172057,174.5,387.13,186.4,392.22,5,umbrella
000000172057.jpg,480,640,172057,95.48,388.45,113.79,446.67,5,umbrella
000000172057.jpg,480,640,172057,38.5,380.06,48.72,394.35,5,umbrella
000000172062.jpg,519,640,172062,41.89,131.44,434.05,500.32,5,umbrella
000000172062.jpg,519,640,172062,20.01,14.12,476.63,501.35,5,umbrella
000000172158.jpg,434,640,172158,389.6,256.25,445.55,319.13,5,umbrella
000000172158.jpg,434,640,172158,245.15,260.55,320.76,327.96000000000004,5,umbrella
000000172158.jpg,434,640,172158,239.23,47.95,449.64,154.12,5,umbrella
000000172158.jpg,434,640,172158,283.08,230.46,413.67,303.63,5,umbrella
000000172158.jpg,434,640,172158,226.42,228.66,262.59,245.22,5,umbrella
000000172158.jpg,434,640,172158,205.78,234.07,227.24,246.75,5,umbrella
000000172310.jpg,480,640,172310,338.33,297.3,567.75,399.69,1,dog
000000172310.jpg,480,640,172310,358.65,0.81,519.5799999999999,114.26,1,dog
000000172310.jpg,480,640,172310,122.44,0.0,217.79,231.6,1,dog
000000172310.jpg,480,640,172310,323.54,190.4,573.6800000000001,358.45000000000005,1,dog
000000172310.jpg,480,640,172310,506.56,17.58,572.03,106.54,1,dog
000000172310.jpg,480,640,172310,554.52,0.0,603.17,50.1,1,dog
000000172310.jpg,480,640,172310,332.34,0.0,369.31,25.41,1,dog
000000172310.jpg,480,640,172310,0.0,0.0,79.98,170.97,1,dog
000000172310.jpg,480,640,172310,240.61,0.18,368.83,75.09,1,dog
000000172310.jpg,480,640,172310,455.2,0.18,601.36,83.45,1,dog
000000172310.jpg,480,640,172310,64.76,4.89,239.14,169.64,1,dog
000000172310.jpg,480,640,172310,43.74,0.0,99.03,70.92,1,dog
000000172310.jpg,480,640,172310,117.97,0.0,224.39,219.18,1,dog
000000172310.jpg,480,640,172310,585.79,0.0,640.0,89.06,1,dog
000000172319.jpg,428,640,172319,184.98,150.4,201.56,159.9,5,umbrella
000000172319.jpg,428,640,172319,175.53,165.31,207.14,194.36,5,umbrella
000000172319.jpg,428,640,172319,134.98,150.01,178.35,167.95999999999998,5,umbrella
000000172319.jpg,428,640,172319,199.77,143.85,223.22,172.95,5,umbrella
000000172319.jpg,428,640,172319,147.67,158.71,194.46,168.10000000000002,5,umbrella
000000172319.jpg,428,640,172319,125.85,166.78,178.38,189.07,5,umbrella
000000172319.jpg,428,640,172319,105.83,184.65,171.68,205.76,5,umbrella
000000172319.jpg,428,640,172319,112.41,91.04,198.39,153.93,5,umbrella
000000172350.jpg,364,500,172350,139.87,36.67,377.91,305.79,3,bear
000000172376.jpg,640,453,172376,83.42,201.35,453.0,631.37,2,elephant
000000172376.jpg,640,453,172376,0.0,229.91,66.31,611.89,2,elephant
000000172376.jpg,640,453,172376,2.08,518.5,95.98,623.8199999999999,2,elephant
000000172377.jpg,640,428,172377,101.95,399.87,120.6,412.35,5,umbrella
000000172377.jpg,640,428,172377,109.47,401.16,113.13,407.97,5,umbrella
000000172377.jpg,640,428,172377,236.95,382.76,240.62,391.47,5,umbrella
000000172377.jpg,640,428,172377,76.87,391.1,92.05,401.54,5,umbrella
000000172377.jpg,640,428,172377,62.94,403.56,74.21,413.08,5,umbrella
000000172377.jpg,640,428,172377,100.7,414.56,123.6,437.49,5,umbrella
000000172377.jpg,640,428,172377,2.27,413.53,12.32,423.58,5,umbrella
000000172377.jpg,640,428,172377,81.86,404.21,90.55,412.19,5,umbrella
000000172377.jpg,640,428,172377,31.38,406.88,39.75,415.86,5,umbrella
000000172377.jpg,640,428,172377,92.0,409.85,107.88,433.98,5,umbrella
000000172377.jpg,640,428,172377,314.97,552.27,407.0100000000001,632.81,5,umbrella
000000172377.jpg,640,428,172377,68.22,414.0,83.86,436.11,5,umbrella
000000172377.jpg,640,428,172377,64.93,401.93,382.45,632.05,5,umbrella
000000172404.jpg,426,640,172404,382.96,200.4,595.06,399.16,3,bear
000000172404.jpg,426,640,172404,234.86,18.19,403.02,109.13,3,bear
000000172491.jpg,503,640,172491,54.13,240.17,403.75,478.13,2,elephant
000000172491.jpg,503,640,172491,406.92,175.2,622.82,455.53,2,elephant
000000172681.jpg,480,640,172681,143.23,231.53,171.88,307.04,2,elephant
000000172681.jpg,480,640,172681,233.27,256.13,273.94,283.76,2,elephant
000000172681.jpg,480,640,172681,396.39,78.45,440.77,146.57999999999998,2,elephant
000000172681.jpg,480,640,172681,582.04,238.68,640.0,279.03000000000003,2,elephant
000000172681.jpg,480,640,172681,273.19,238.13,300.56,260.78,2,elephant
000000172681.jpg,480,640,172681,370.22,38.26,429.35,161.04,2,elephant
000000172681.jpg,480,640,172681,386.73,77.08,420.89,148.95999999999998,2,elephant
000000172681.jpg,480,640,172681,275.52,252.5,303.17,283.28,2,elephant
000000172681.jpg,480,640,172681,124.81,183.09,240.36,239.16,2,elephant
000000172681.jpg,480,640,172681,188.08,255.02,192.34,268.04,2,elephant
000000172681.jpg,480,640,172681,292.97,135.68,521.08,458.92,2,elephant
000000172681.jpg,480,640,172681,510.58,264.07,594.56,289.67,2,elephant
000000174457.jpg,424,640,174457,215.33,207.42,384.93,302.7,3,bear
000000176479.jpg,476,640,176479,418.24,296.3,526.27,441.77,3,bear
000000176479.jpg,476,640,176479,498.58,157.23,626.0799999999999,288.54999999999995,3,bear
000000176479.jpg,476,640,176479,18.12,17.76,408.35,273.88,3,bear
000000178361.jpg,640,427,178361,4.3,120.54,340.76,635.9699999999999,3,bear
000000180273.jpg,640,480,180273,212.77,259.47,385.8,305.82000000000005,5,umbrella
000000180273.jpg,640,480,180273,218.28,298.69,354.28,636.49,5,umbrella
000000180273.jpg,640,480,180273,287.9,322.36,340.9,348.87,5,umbrella
000000180273.jpg,640,480,180273,287.36,443.13,350.82,541.56,5,umbrella
000000180273.jpg,640,480,180273,0.78,120.92,385.77,328.92,5,umbrella
000000180273.jpg,640,480,180273,143.4,325.9,218.36,536.8499999999999,5,umbrella
000000180273.jpg,640,480,180273,1.44,234.89,156.82999999999998,640.0,5,umbrella
000000180315.jpg,480,640,180315,274.83,128.78,400.94,147.61,2,elephant
000000180315.jpg,480,640,180315,116.02,123.37,121.03,129.26,2,elephant
000000180315.jpg,480,640,180315,115.53,126.95,126.2,142.83,2,elephant
000000180315.jpg,480,640,180315,87.37,139.15,418.52,433.62,2,elephant
000000180315.jpg,480,640,180315,112.26,125.9,117.04,148.62,2,elephant
000000180315.jpg,480,640,180315,102.63,125.41,113.08,149.14,2,elephant
000000180357.jpg,427,640,180357,232.13,390.88,239.13,398.54,5,umbrella
000000180357.jpg,427,640,180357,156.93,390.17,163.03,394.04,5,umbrella
000000180357.jpg,427,640,180357,147.98,411.99,156.26,419.83,5,umbrella
000000180357.jpg,427,640,180357,150.81,419.24,158.01,426.73,5,umbrella
000000180357.jpg,427,640,180357,168.07,405.06,175.59,412.38,5,umbrella
000000180357.jpg,427,640,180357,211.0,375.0,639.0,426.0,5,umbrella
000000180357.jpg,427,640,180357,264.55,404.95,278.25,420.17,5,umbrella
000000180357.jpg,427,640,180357,220.35,398.33,228.67,402.63,5,umbrella
000000180357.jpg,427,640,180357,399.25,119.91,520.11,192.89,5,umbrella
000000180357.jpg,427,640,180357,437.13,174.08,596.15,285.71000000000004,5,umbrella
000000180357.jpg,427,640,180357,158.98,417.51,167.14,426.06,5,umbrella
000000180357.jpg,427,640,180357,163.76,397.72,169.79999999999998,405.17,5,umbrella
000000180357.jpg,427,640,180357,172.26,393.03,183.31,404.31,5,umbrella
000000180357.jpg,427,640,180357,285.95,131.46,519.12,421.24,5,umbrella
000000180357.jpg,427,640,180357,392.46,148.73,501.84,401.09,5,umbrella
000000180357.jpg,427,640,180357,55.45,9.59,184.83,90.05,5,umbrella
000000180357.jpg,427,640,180357,116.5,87.06,295.11,411.59,5,umbrella
000000180357.jpg,427,640,180357,182.91,413.47,190.69,420.06,5,umbrella
000000180357.jpg,427,640,180357,149.56,400.95,157.77,407.88,5,umbrella
000000180366.jpg,480,640,180366,233.02,74.2,640.0,186.95,5,umbrella
000000180366.jpg,480,640,180366,103.0,215.23,263.69,308.96,5,umbrella
000000180366.jpg,480,640,180366,51.78,1.08,638.56,472.45,5,umbrella
000000180373.jpg,375,500,180373,235.43,52.93,500.0,332.92,1,dog
000000180373.jpg,375,500,180373,250.37,94.82,417.16,256.6,1,dog
000000180373.jpg,375,500,180373,54.84,50.81,251.61,370.97,1,dog
000000180389.jpg,640,480,180389,124.35,196.21,268.19,515.99,5,umbrella
000000180389.jpg,640,480,180389,1.43,38.8,428.1,388.15,5,umbrella
000000180445.jpg,357,500,180445,346.83,58.36,446.97,148.04000000000002,5,umbrella
000000180445.jpg,357,500,180445,171.81,26.64,330.2,88.94,5,umbrella
000000180445.jpg,357,500,180445,105.87,52.29,164.12,93.41,5,umbrella
000000180445.jpg,357,500,180445,34.42,18.14,445.85,346.33,5,umbrella
000000180445.jpg,357,500,180445,155.18,100.22,500.0,294.39,5,umbrella
000000180445.jpg,357,500,180445,117.59,38.65,190.18,82.91,5,umbrella
000000180445.jpg,357,500,180445,81.08,107.85,130.99,149.29,5,umbrella
000000180445.jpg,357,500,180445,47.88,94.88,153.86,151.61,5,umbrella
000000180445.jpg,357,500,180445,170.11,97.51,230.12,155.58,5,umbrella
000000180445.jpg,357,500,180445,257.28,94.64,319.54,144.98000000000002,5,umbrella
000000180470.jpg,640,427,180470,71.75,340.02,110.49,454.82,5,umbrella
000000180470.jpg,640,427,180470,219.93,194.0,237.03,243.84,5,umbrella
000000180470.jpg,640,427,180470,0.19,340.16,39.28,461.84,5,umbrella
000000180470.jpg,640,427,180470,0.0,354.95,59.64,361.98,5,umbrella
000000180470.jpg,640,427,180470,114.8,117.84,386.01,598.55,5,umbrella
000000180470.jpg,640,427,180470,28.57,342.58,76.4,463.83,5,umbrella
000000180470.jpg,640,427,180470,80.36,19.52,353.0,234.76,5,umbrella
000000180524.jpg,428,640,180524,494.77,190.63,511.71,216.93,2,elephant
000000180524.jpg,428,640,180524,132.94,160.76,210.83,220.15,2,elephant
000000180524.jpg,428,640,180524,489.31,215.81,540.93,262.01,2,elephant
000000180524.jpg,428,640,180524,408.03,236.77,597.02,380.58,2,elephant
000000180524.jpg,428,640,180524,467.25,150.13,550.15,176.06,2,elephant
000000180524.jpg,428,640,180524,150.07,167.81,176.20999999999998,181.47,2,elephant
000000180524.jpg,428,640,180524,189.55,121.86,211.59,180.61,2,elephant
000000180524.jpg,428,640,180524,22.12,198.13,348.17,422.23,2,elephant
000000180524.jpg,428,640,180524,142.35,54.82,271.23,150.04,5,umbrella
000000180524.jpg,428,640,180524,509.41,184.64,554.4300000000001,262.98,2,elephant
000000180524.jpg,428,640,180524,116.93,111.45,196.29,224.33,5,umbrella
000000180524.jpg,428,640,180524,73.11,139.63,128.41,272.21000000000004,5,umbrella
000000180524.jpg,428,640,180524,509.41,184.64,554.4300000000001,262.98,5,umbrella
000000180524.jpg,428,640,180524,539.85,206.37,580.74,263.91,5,umbrella
000000180524.jpg,428,640,180524,22.12,198.13,348.17,422.23,5,umbrella
000000180524.jpg,428,640,180524,132.94,160.76,210.83,220.15,5,umbrella
000000180524.jpg,428,640,180524,150.07,167.81,176.20999999999998,181.47,5,umbrella
000000180524.jpg,428,640,180524,494.77,190.63,511.71,216.93,5,umbrella
000000180524.jpg,428,640,180524,489.31,215.81,540.93,262.01,5,umbrella
000000180524.jpg,428,640,180524,408.03,236.77,597.02,380.58,5,umbrella
000000180524.jpg,428,640,180524,539.85,206.37,580.74,263.91,2,elephant
000000180524.jpg,428,640,180524,467.25,150.13,550.15,176.06,5,umbrella
000000180524.jpg,428,640,180524,467.43,164.47,548.22,230.83,5,umbrella
000000180524.jpg,428,640,180524,142.35,54.82,271.23,150.04,2,elephant
000000180524.jpg,428,640,180524,467.43,164.47,548.22,230.83,2,elephant
000000180524.jpg,428,640,180524,73.11,139.63,128.41,272.21000000000004,2,elephant
000000180524.jpg,428,640,180524,189.55,121.86,211.59,180.61,5,umbrella
000000180524.jpg,428,640,180524,116.93,111.45,196.29,224.33,2,elephant
000000180667.jpg,480,640,180667,0.0,264.94,25.08,315.84,2,elephant
000000180667.jpg,480,640,180667,353.67,136.92,578.28,323.54999999999995,2,elephant
000000180667.jpg,480,640,180667,96.0,112.18,392.63,352.72,2,elephant
000000180767.jpg,427,640,180767,204.38,111.31,502.8,389.58,2,elephant
000000180925.jpg,640,427,180925,2.88,106.43,389.75,611.24,2,elephant
000000180925.jpg,640,427,180925,130.79,36.0,345.09000000000003,180.23,2,elephant
000000182316.jpg,459,640,182316,336.46,280.16,599.3599999999999,361.96,3,bear
000000182316.jpg,459,640,182316,71.84,262.41,218.11,354.83000000000004,3,bear
000000182316.jpg,459,640,182316,352.66,250.06,575.1700000000001,315.19,3,bear
000000182369.jpg,426,640,182369,129.71,139.58,192.11,198.68,3,bear
000000182369.jpg,426,640,182369,87.11,192.13,313.04,320.4,3,bear
000000188546.jpg,640,427,188546,236.36,0.0,296.11,125.1,1,dog
000000188546.jpg,640,427,188546,89.23,2.71,256.03000000000003,174.38,1,dog
000000188546.jpg,640,427,188546,273.89,2.75,426.67,143.14,1,dog
000000188546.jpg,640,427,188546,0.0,38.79,427.0,633.54,1,dog
000000188552.jpg,427,640,188552,105.08,74.6,162.39,182.55,2,elephant
000000188552.jpg,427,640,188552,370.64,188.28,477.63,356.4,2,elephant
000000188552.jpg,427,640,188552,492.1,168.61,593.6700000000001,338.84000000000003,2,elephant
000000188552.jpg,427,640,188552,271.32,167.76,289.82,190.09,2,elephant
000000188552.jpg,427,640,188552,198.41,192.64,253.62,293.37,2,elephant
000000188552.jpg,427,640,188552,210.85,166.24,238.38,203.14,2,elephant
000000188552.jpg,427,640,188552,244.14,176.48,378.17,367.96,2,elephant
000000188552.jpg,427,640,188552,26.14,171.06,198.49,413.12,2,elephant
000000188552.jpg,427,640,188552,306.47,125.24,350.08000000000004,180.24,2,elephant
000000188552.jpg,427,640,188552,252.83,188.2,260.34000000000003,199.32,2,elephant
000000188552.jpg,427,640,188552,412.89,137.84,450.45,202.47,2,elephant
000000188552.jpg,427,640,188552,518.51,130.72,556.92,170.9,2,elephant
000000188922.jpg,480,640,188922,249.17,148.85,433.62,376.45,2,elephant
000000188922.jpg,480,640,188922,0.0,58.5,205.31,292.73,2,elephant
000000188922.jpg,480,640,188922,494.11,152.45,531.04,217.31,2,elephant
000000188987.jpg,428,640,188987,289.68,34.78,339.61,109.29,2,elephant
000000188987.jpg,428,640,188987,310.77,14.64,388.61,131.66,2,elephant
000000188987.jpg,428,640,188987,287.3,52.13,407.35,133.66,2,elephant
000000188987.jpg,428,640,188987,164.47,99.07,509.75,422.23,2,elephant
000000189083.jpg,427,640,189083,12.45,93.78,627.1,415.46,2,elephant
000000192676.jpg,480,640,192676,511.79,168.35,553.04,229.83,3,bear
000000192676.jpg,480,640,192676,470.13,192.56,495.04,241.62,3,bear
000000192676.jpg,480,640,192676,461.71,191.86,475.41,240.76,3,bear
000000192676.jpg,480,640,192676,71.35,41.62,640.0,475.14,3,bear
000000196773.jpg,461,640,196773,297.34,191.24,304.48999999999995,197.72,4,backpack
000000196773.jpg,461,640,196773,558.69,288.52,640.0,447.95,4,backpack
000000196773.jpg,461,640,196773,360.16,291.34,373.14,322.73999999999995,4,backpack
000000196773.jpg,461,640,196773,359.92,290.93,374.05,324.03000000000003,4,backpack
000000196773.jpg,461,640,196773,296.84,196.73,303.02,208.79,4,backpack
000000196773.jpg,461,640,196773,251.02,168.71,363.02,327.18,4,backpack
000000196773.jpg,461,640,196773,357.78,243.31,391.99,294.18,4,backpack
000000196798.jpg,640,513,196798,75.68,120.43,237.17,177.84,2,elephant
000000196798.jpg,640,513,196798,428.97,72.54,446.83,108.27,2,elephant
000000196798.jpg,640,513,196798,11.48,193.65,160.72,505.04,2,elephant
000000196798.jpg,640,513,196798,151.19,182.94,307.13,520.47,2,elephant
000000196798.jpg,640,513,196798,318.16,62.0,336.78000000000003,75.81,2,elephant
000000196798.jpg,640,513,196798,59.17,97.46,118.24,132.39,2,elephant
000000196798.jpg,640,513,196798,301.02,176.77,441.24,258.37,2,elephant
000000196798.jpg,640,513,196798,67.92,113.71,83.99000000000001,133.39,2,elephant
000000196798.jpg,640,513,196798,44.48,100.54,62.5,134.98000000000002,2,elephant
000000196798.jpg,640,513,196798,443.25,63.44,457.96,97.77,2,elephant
000000196798.jpg,640,513,196798,213.87,142.14,513.0,640.0,2,elephant
000000196798.jpg,640,513,196798,0.01,66.8,63.84,137.29,2,elephant
000000196798.jpg,640,513,196798,383.23,111.5,466.4,156.47,2,elephant
000000196798.jpg,640,513,196798,0.0,125.6,18.47,189.07,2,elephant
000000196798.jpg,640,513,196798,413.74,65.41,432.51,114.04,2,elephant
000000196798.jpg,640,513,196798,217.66,86.95,297.59000000000003,144.38,2,elephant
000000196798.jpg,640,513,196798,10.09,97.66,40.02,135.73,2,elephant
000000196811.jpg,360,640,196811,304.0,176.0,541.0,239.0,4,backpack
000000196811.jpg,360,640,196811,601.04,222.14,637.0699999999999,255.8,4,backpack
000000196811.jpg,360,640,196811,468.36,194.91,481.17,235.82,4,backpack
000000196811.jpg,360,640,196811,481.02,197.46,493.28,237.74,4,backpack
000000196811.jpg,360,640,196811,574.56,184.41,629.65,299.08,4,backpack
000000196811.jpg,360,640,196811,597.19,202.68,614.5200000000001,228.12,4,backpack
000000196811.jpg,360,640,196811,455.65,209.27,477.37,239.23,4,backpack
